"zOTUID","Domain","Phylum","Class","Order","Family","Genus","Species"
"5d46204484806b7a7bed7beb813d2679","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","Unclassified"
"d9307e77da30e6d2c4357c1d02302642","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiales","Candidatus_Jidaibacter","uncultured_bacterium"
"05005c14441a667f1ee001f4b737751d","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","uncultured_bacterium"
"8d5c6f3dfc3154a70fd3a0e47cd3205e","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Spirochaeta_sp."
"6f84e73392bde7a0eabdaff60eed0b5e","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured","metagenome"
"0b1d049aff2bffef21385d05f6e6cdc0","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","uncultured_organism"
"c6cdab52683737ac16d0fcce1c5cb80b","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","Kapabacteriales","Kapabacteriales","uncultured_bacterium"
"0064ebd7d95daef350e6208f6fa069f6","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","Unclassified"
"f90caf7f2af8d871098368bb5232d249","Bacteria","Patescibacteria","Microgenomatia","Candidatus_Curtissbacteria","Candidatus_Curtissbacteria","Candidatus_Curtissbacteria","Candidatus_Curtissbacteria"
"54fe1e39d7b0c25987675ca1d5224a32","Bacteria","Desulfobacterota","Syntrophia","Syntrophales","Syntrophaceae","Syntrophus","uncultured_delta"
"7d937051195a3e08aba68529c50ee16a","Bacteria","Elusimicrobiota","Lineage_IIc","Lineage_IIc","Lineage_IIc","Lineage_IIc","uncultured_bacterium"
"4d118b127b49f98adbb86f17bc42b28c","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured","Unclassified"
"7cafac03daa188ee5d1d19866cc9a366","Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Candidatus_Methylomirabilis","uncultured_bacterium"
"87a4bb226757c46a9c8b9f416e6c9b77","Bacteria","Patescibacteria","Parcubacteria","Parcubacteria","Parcubacteria","Parcubacteria","uncultured_Parcubacteria"
"e687c1f3e939880bf81253599dc7f208","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"cf0bf1fe6f286d1f6b0c3b753db2c417","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","GOUTA6","uncultured_beta"
"fc2aff2a103d2d835bfa3985f143cf0d","Archaea","Aenigmarchaeota","Aenigmarchaeia","Aenigmarchaeales","Aenigmarchaeales","Aenigmarchaeales","uncultured_archaeon"
"1d9da3f21b796e51d665928b7e341b6c","Bacteria","Patescibacteria","ABY1","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria","uncultured_bacterium"
"ae033fb5a65e490e9635e8c89f6dfce9","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured_bacterium"
"daaa0b92f6e6d40cb20bc9fdeafaa53a","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_Firmicutes"
"7e2a82380f6cc497602cd3689d7696e3","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","Unclassified"
"7ffd0383d7cab30b4322f601d3cf06f1","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"3bb420dadd242d90be15a1605e666ad2","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophales","Omnitrophales","uncultured_bacterium"
"eb5c89ee1985a7e04de3921f4222387f","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unclassified"
"4901a0992201e91ad41835988f36c7f6","Bacteria","Chloroflexi","Anaerolineae","SJA-15","SJA-15","SJA-15","uncultured_soil"
"f0ad92f042563bf28b2128b53273e020","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","Omnitrophica_bacterium"
"0a8995ab47faadfffc8df56b6840df80","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Unclassified"
"b2d8ec18357c4a32be2c22b0c761b0d5","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","uncultured","candidate_division"
"7ca3e856795f204d2dddc3a647bcff74","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Azambacteria","Candidatus_Azambacteria","Candidatus_Azambacteria","Unclassified"
"a20df134bb082ec99bc0b43b4478a3a1","Bacteria","Spirochaetota","MVP-15","MVP-15","MVP-15","MVP-15","uncultured_bacterium"
"d725b88353734981da919e5ad0eba821","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group","Bacteroidetes_bacterium"
"34a92ee6b5087dfbdc7be4f8d58b04b8","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Unclassified"
"2cc05af34673ebd6d9076daff6f78326","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM1B06","SM1B06","uncultured_bacterium"
"16732139d5a782f74469afd9a581285c","Bacteria","Elusimicrobiota","Elusimicrobia","Lineage_IV","Lineage_IV","Lineage_IV","uncultured_bacterium"
"1b5048f1c8c2e76bc35d607e88a1bfcd","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"f9c61b588c6a0ee3f008ec8df17310aa","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales","uncultured_soil"
"f2565ebadf84992d0c93b6439e763c7e","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Fimbriimonas","metagenome"
"3dac52059b4647fe0ea4944958a00e51","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","WCHB1-41","WCHB1-41","metagenome"
"29fb3b1b39add510eb7f1758b819d126","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","Unclassified"
"2242511b15c65374a6a189c150c72ab6","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"3b1280bf7897ad844d2937c126233228","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"a71702e6465db7d302faa84192a2eb3c","Bacteria","Patescibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria","Candidatus_Peregrinibacteria"
"bbd55bdb6c59a1659cecb181fb625ca1","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured","uncultured_Caulobacteraceae"
"8c097831adf283014be6a12c9356dae8","Bacteria","Elusimicrobiota","Elusimicrobia","Lineage_IV","Lineage_IV","Lineage_IV","uncultured_Termite"
"26d431096ab2ae70266e696359c5621a","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Chujaibacter","uncultured_gamma"
"b79fe84014175ec6790d831c060d337f","Bacteria","Firmicutes","Thermoanaerobacteria","Thermoanaerobacterales","SRB2","SRB2","uncultured_Firmicutes"
"032bb550ef6dae5ef320bf81e254d19b","Bacteria","Proteobacteria","Gammaproteobacteria","JTB23","JTB23","JTB23","uncultured_bacterium"
"77a409d1acb7aa2670fc1f311f10b1b9","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"79c33181ce30a59d8687478c2f61701c","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","uncultured_bacterium"
"01836911f191186424733029388836c2","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Lloydbacteria","Candidatus_Lloydbacteria","Candidatus_Lloydbacteria","uncultured_bacterium"
"368993599e43d54e2c90e5a3b1c96efa","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"aa139e9dedced488dfa2cabb81fe3452","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Unclassified","Unclassified"
"b9973f159c18175610666504981a8a0d","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","AKAU3564_sediment_group","AKAU3564_sediment_group","Unclassified"
"45b783ca4878676e43c8db018fc62b4c","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"ad8d7cc093cd109e3db2ffeddd5f1b6f","Bacteria","Patescibacteria","ABY1","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","uncultured_bacterium"
"e7b7f854aee7906cc48d1ae5f72bb2c7","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","uncultured_bacterium"
"bf2bfd82e5d7d1fb8d263a7c98cc43dc","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","Unclassified"
"44910bbcba7a1d9f5a9b61f29531b134","Bacteria","Elusimicrobiota","Elusimicrobia","Lineage_IV","Lineage_IV","Lineage_IV","uncultured_bacterium"
"4f84dc725cac239f4aefc333393896c1","Bacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"86080c4b43a47c672c83318b265dc520","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","Unclassified"
"83c85b6bb85eef013388d414b79f1697","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Unclassified","Unclassified","Unclassified"
"7ff00191734fa770e4c0e8773b5ca5bb","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","uncultured_bacterium"
"cd1c9df5bdbbb0d44df72c0938207493","Bacteria","Dependentiae","Babeliae","Babeliales","Babeliales","Babeliales","uncultured_bacterium"
"e568583b641e1a6ae02ddc5a407b444c","Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Unclassified"
"1add6f13c9485c8d11e38ae756b23d53","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","Unclassified"
"d77f7350542292e47a9b1b57fc9b025e","Bacteria","Patescibacteria","Parcubacteria","Parcubacteria","Parcubacteria","Parcubacteria","wastewater_metagenome"
"f5fdcd0e10534a8a48145cd2323baf6f","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Woesearchaeales","Woesearchaeales","Unclassified"
"ccc3a709a8b43949dda8e5aef1ac8553","Bacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"f5b5b463bad02a76b71621f20fadc0ad","Bacteria","Planctomycetota","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage","metagenome"
"ae468f6b73db9d34493d95fb7783c9f7","Bacteria","Desulfobacterota","Syntrophia","Syntrophales","Unclassified","Unclassified","Unclassified"
"7130b4e42272fae8092163a621fe39e3","Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"7a96c5dbbf1c7091661737dc73228c8d","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","SCGC_AAA011-D5","SCGC_AAA011-D5","Unclassified"
"cff3fe22fc2bd77601baa7109681093e","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae","Unclassified"
"6a9b0598fb8432f3d0dc01c9e42292ad","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","Unclassified"
"b829ac16c0046c76a1aff1cbb496840e","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","Unclassified"
"4fd86c829c0102b37f7efecb7f237013","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","uncultured_bacterium"
"86e87efbbb8b70ae6477d026e0b37edf","Bacteria","Patescibacteria","ABY1","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria","uncultured_bacterium"
"a454ecf491b70b1b1180ec9834906c81","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae","Unclassified"
"6dd5321eee5e37dde9254ab2894856e7","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","Unclassified"
"67b2fa8fd203949442409f51a68b29a5","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophales","Omnitrophales","uncultured_bacterium"
"5c361d3e1e773ba8cd04bb6629db343b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","uncultured","Unclassified"
"1b10acf0001608576fd4ee4576ea0999","Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"3b6a76c945da545c4650dbbb497143c6","Bacteria","Patescibacteria","Parcubacteria","Unclassified","Unclassified","Unclassified","Unclassified"
"9ed679272d5bd5ef3c4360219518dada","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter","Unclassified"
"91bd59f20c29ef8b20b8e4da5a5b30ae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Unclassified"
"2f9a0e48d1d819e34be2dfd27f6863e4","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified"
"9f0e0466b9afcbeeaa66fa3b3c632919","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","Unclassified"
"7652ff1e8b47933d0f0aea519f9af656","Bacteria","Spirochaetota","V2072-189E03","V2072-189E03","V2072-189E03","V2072-189E03","uncultured_organism"
"5a89f41bfaec6d1523c39b96d8415a8c","Bacteria","Chloroflexi","Dehalococcoidia","FW22","FW22","FW22","uncultured_bacterium"
"72d40fe49a0b3786cbae130864ef7759","Bacteria","Elusimicrobiota","Elusimicrobia","Lineage_IV","Lineage_IV","Lineage_IV","uncultured_bacterium"
"4e9acbfc837376d50eb7ed1bc9d3ab4b","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","uncultured_bacterium"
"35169ff05a861fd96f5bee8ce5738ab3","Bacteria","Patescibacteria","Microgenomatia","Candidatus_Curtissbacteria","Candidatus_Curtissbacteria","Candidatus_Curtissbacteria","uncultured_bacterium"
"9660584730b3cf524231b3cceb9353da","Bacteria","Acidobacteriota","Acidobacteriae","Subgroup_13","Subgroup_13","Subgroup_13","uncultured_bacterium"
"6932994dab19fbd5120b7d420b075e65","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured","metagenome"
"4f69dec18a007036a087fc83eb2b0095","Bacteria","Chloroflexi","OLB14","OLB14","OLB14","OLB14","uncultured_bacterium"
"e5bfb15e8d9b4e1e13fd69cbccf286b1","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","uncultured_bacterium"
"89837f409d69c7a4d8282e2585e3acab","Bacteria","Elusimicrobiota","Lineage_IIa","Lineage_IIa","Lineage_IIa","Lineage_IIa","Unclassified"
"bf411685ad5bbe3b8825f000bcdc7e15","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera","Unclassified"
"54da4f786a737873f15d4ac2105c9cc3","Bacteria","Patescibacteria","ABY1","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","metagenome"
"ede926d1e03609ee14985e02bf0e5dfc","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"fec1da72dcad46181ae19e093e267573","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Jorgensenbacteria","Candidatus_Jorgensenbacteria","Candidatus_Jorgensenbacteria","Candidatus_Adlerbacteria"
"9a947a5a5daf5fc2d09ebd9513afb3e5","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","Unclassified"
"a885e6ecf11f24aa7ef57d1a46d1c647","Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","uncultured_Chloroflexi"
"66a4e8f4e7bf25a1181a67ae22342b02","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes","Unclassified"
"b4e20362afa1c8afa67f27f75bd59332","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Candidimonas","Unclassified"
"c3f831acf9433c734a7ac354c2820a2c","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","cvE6","cvE6","metagenome"
"70d1267c8bacba8f5c081648ee3364ae","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_bacterium"
"bac1732825a5419375544eda0ea6c853","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"81d736055378bda0b6f70ef2fff3df3e","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured","metagenome"
"32b6df099a29fda0d69c689025dbd0d6","Bacteria","Elusimicrobiota","Lineage_IIa","Lineage_IIa","Lineage_IIa","Lineage_IIa","uncultured_bacterium"
"a8200e03cd3b867172591fe382bfa846","Bacteria","Actinobacteriota","Acidimicrobiia","uncultured","uncultured","uncultured","Unclassified"
"b183b37bfd4f1b6f69221a7594b739fa","Archaea","Altiarchaeota","Altiarchaeia","Altiarchaeales","Altiarchaeaceae","Candidatus_Altiarchaeum","uncultured_euryarchaeote"
"2e824e8ddff4c9eb0657bb44458f0e8b","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Thiobacillus","uncultured_Thiobacillus"
"8ff9e5b89257d424daa66b6f02319b5e","Archaea","Aenigmarchaeota","Aenigmarchaeia","Aenigmarchaeales","Aenigmarchaeales","Aenigmarchaeales","uncultured_archaeon"
"f5ea43020c340ee56ea40983f1fa996a","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured","Unclassified"
"33e981e196d9b8f21a5edfa4869a8ecf","Bacteria","Myxococcota","Polyangia","UASB-TL25","UASB-TL25","UASB-TL25","uncultured_bacterium"
"4c44d174c86e5f7c6d82b71dbf96c2a2","Bacteria","Patescibacteria","Berkelbacteria","Berkelbacteria","Berkelbacteria","Berkelbacteria","Berkelbacteria_bacterium"
"d045a57b654bc7026729dff03459986d","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum","metagenome"
"a6ab5f64a0218319a014534677717f8a","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","uncultured_bacterium"
"06314eebd1292b78e990d813dc088dfc","Bacteria","Elusimicrobiota","Elusimicrobia","Lineage_IV","Lineage_IV","Lineage_IV","uncultured_bacterium"
"c3221c065212f7109c48086ee48cfec6","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","Omnitrophica_bacterium"
"92aa18486b4ddf1a11cbcd1bee180e94","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","uncultured_bacterium"
"0e3842a981eedb8e02eb7ef98e80e6c8","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","SCGC_AAA011-D5","SCGC_AAA011-D5","Unclassified"
"745bf4462174ad171dc23b657156d60b","Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","uncultured","uncultured_bacterium"
"dfbc1c46bac2a61d9e2fa6735de1ffb7","Bacteria","Planctomycetota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"f7fa99a5d66e19d2281e9b280369d0d2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Sideroxydans","Unclassified"
"30ab445dc0aae0cfd855079e1924b4bc","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","metagenome"
"98e07d96b269edfb464b98235ac54e77","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","uncultured","uncultured","uncultured_soil"
